"part","custLoc","plantLoc","period","demandVol","wac"
0000053P0948,980,980,13,3,2245.40
0000053P0948,980,980,14,7,2245.40
0000053P0948,980,980,15,6,2245.40
0000053P0948,980,980,17,6,2245.40
0000053P0948,980,980,18,6,2245.40
0000053P0948,980,980,22,5,2245.40
0000053P0948,980,980,23,5,2245.40
0000053P0948,980,980,24,2,2245.40
0000053P0948,980,980,25,3,2245.40
0000053P0948,980,980,26,3,2245.40
0000053P0948,980,980,28,3,2245.40
0000053P1013,992,992,4,4,2051.24
0000053P1154,980,980,18,6,310.83
0000053P1154,980,980,21,2,310.83
0000053P1154,980,980,22,5,310.83
0000053P1154,980,980,23,6,310.83
0000053P1154,980,980,24,7,310.83
0000053P1154,980,980,25,5,310.83
0000053P1154,980,980,26,7,310.83
0000053P1154,980,980,27,5,310.83
0000053P1154,980,980,28,6,310.83
0000053P1154,980,980,29,5,310.83
0000053P1301,93B,93B,4,50,2992.11
0000053P1301,93B,93B,5,19,2992.11
0000053P1301,93B,93B,6,3,2992.11
0000053P1301,93B,93B,7,2,2992.11
0000053P1301,93B,93B,8,4,2992.11
0000053P1301,93B,93B,9,4,2992.11
0000053P1301,93B,93B,10,3,2992.11
0000053P1301,93B,93B,11,3,2992.11
0000053P1301,93B,93B,12,3,2992.11
0000053P1301,93B,93B,13,2,2992.11
0000053P1301,93B,93B,14,3,2992.11
0000053P1301,93B,93B,15,3,2992.11
0000053P1301,93B,93B,16,3,2992.11
0000053P1301,93B,93B,17,4,2992.11
0000053P1301,93B,93B,21,2,2992.11
0000053P1301,93B,93B,22,2,2992.11
0000053P1301,93B,93B,23,3,2992.11
0000053P1301,93B,93B,24,3,2992.11
0000053P1301,980,980,15,4,3036.07
0000053P1301,980,980,16,3,3036.07
0000053P1301,980,980,17,4,3036.07
0000053P1301,980,980,21,2,3036.07
0000053P1301,980,980,22,4,3036.07
0000053P1301,980,980,23,1,3036.07
0000053P1301,980,980,24,3,3036.07
0000053P1301,980,980,25,1,3036.07
0000053P1301,980,980,26,2,3036.07
0000053P1301,980,980,28,2,3036.07
0000053P1301,980,980,29,1,3036.07
0000053P1514,93B,93B,4,129,1634.62
0000053P1514,93B,93B,5,19,1634.62
0000053P1514,93B,93B,6,10,1634.62
0000053P1514,93B,93B,7,8,1634.62
0000053P1514,93B,93B,8,13,1634.62
0000053P1514,93B,93B,9,9,1634.62
0000053P1514,93B,93B,10,15,1634.62
0000053P1514,93B,93B,11,15,1634.62
0000053P1514,93B,93B,12,13,1634.62
0000053P1514,93B,93B,13,14,1634.62
0000053P1514,93B,93B,14,28,1634.62
0000053P1514,93B,93B,15,26,1634.62
0000053P1514,93B,93B,16,25,1634.62
0000053P1514,93B,93B,17,15,1634.62
0000053P1514,93B,93B,21,10,1634.62
0000053P1514,93B,93B,22,7,1634.62
0000053P1514,93B,93B,23,5,1634.62
0000053P1514,93B,93B,24,3,1634.62
0000053P1514,93B,93B,25,8,1634.62
0000053P1514,93B,93B,26,7,1634.62
0000053P1514,93B,93B,27,7,1634.62
0000053P1514,93B,93B,28,7,1634.62
0000053P1514,93B,93B,29,13,1634.62
0000053P1514,980,980,4,117,1561.94
0000053P1514,980,980,5,10,1561.94
0000053P1514,980,980,6,13,1561.94
0000053P1514,980,980,7,7,1561.94
0000053P1514,980,980,8,9,1561.94
0000053P1514,980,980,9,7,1561.94
0000053P1514,980,980,10,13,1561.94
0000053P1514,980,980,11,16,1561.94
0000053P1514,980,980,12,14,1561.94
0000053P1514,980,980,13,21,1561.94
0000053P1514,980,980,14,23,1561.94
0000053P1514,980,980,15,23,1561.94
0000053P1514,980,980,17,23,1561.94
0000053P1514,980,980,18,6,1561.94
0000053P1514,980,980,21,13,1561.94
0000053P1514,980,980,22,5,1561.94
0000053P1514,980,980,23,7,1561.94
0000053P1514,980,980,24,1,1561.94
0000053P1514,980,980,25,8,1561.94
0000053P1514,980,980,26,11,1561.94
0000053P1514,980,980,27,7,1561.94
0000053P1514,980,980,28,11,1561.94
0000053P1514,980,980,29,11,1561.94
0000053P1896,980,980,6,14,449.17
0000053P1896,980,980,10,10,449.17
0000053P1896,980,980,11,7,449.17
0000053P1896,980,980,12,8,449.17
0000053P1896,980,980,13,14,449.17
0000053P1896,980,980,14,9,449.17
0000053P1896,980,980,15,2,449.17
0000053P1896,980,980,17,7,449.17
0000053P1896,980,980,18,3,449.17
0000053P1896,980,980,22,3,449.17
0000053P1896,980,980,23,5,449.17
0000053P1896,980,980,24,2,449.17
0000053P1896,980,980,25,8,449.17
0000053P1896,980,980,26,3,449.17
0000053P1896,980,980,27,3,449.17
0000053P1896,980,980,28,4,449.17
0000053P1896,980,980,29,5,449.17
0000053P2420,980,980,10,6,1016.04
0000053P2420,980,980,11,10,1016.04
0000053P2420,980,980,12,3,1016.04
0000053P2420,980,980,13,14,1016.04
0000053P2420,980,980,15,7,1016.04
0000053P2420,980,980,17,14,1016.04
0000053P2420,980,980,21,2,1016.04
0000053P2420,980,980,22,7,1016.04
0000053P2420,980,980,23,7,1016.04
0000053P2420,980,980,24,2,1016.04
0000053P2420,980,980,25,7,1016.04
0000053P2420,980,980,26,7,1016.04
0000053P2420,980,980,27,7,1016.04
0000053P2420,980,980,28,2,1016.04
0000053P2420,980,980,29,7,1016.04
0000053P2440,980,980,21,5,978.44
0000053P2440,980,980,22,3,978.44
0000053P2440,980,980,23,6,978.44
0000053P2440,980,980,24,3,978.44
0000053P2440,980,980,25,7,978.44
0000053P2440,980,980,26,7,978.44
0000053P2440,980,980,27,3,978.44
0000053P2440,980,980,28,7,978.44
0000053P2440,980,980,29,3,978.44
0000053P2505,980,980,4,64,157.60
0000053P2505,980,980,5,8,157.60
0000053P2505,980,980,6,24,157.60
0000053P2505,980,980,9,8,157.60
0000053P2505,980,980,10,16,157.60
0000053P2505,980,980,11,8,157.60
0000053P2505,980,980,12,16,157.60
0000053P2505,980,980,13,16,157.60
0000053P2505,980,980,15,16,157.60
0000053P2505,980,980,16,8,157.60
0000053P2505,980,980,18,8,157.60
0000053P2505,980,980,22,8,157.60
0000053P2505,980,980,23,8,157.60
0000053P2505,980,980,24,8,157.60
0000053P2505,980,980,25,8,157.60
0000053P2505,980,980,26,8,157.60
0000053P2505,980,980,28,8,157.60
0000053P2505,980,980,29,8,157.60
0000053P3206,93B,93B,4,302,267.11
0000053P3206,93B,93B,5,158,267.11
0000053P3206,93B,93B,6,9,267.11
0000053P3206,93B,93B,7,4,267.11
0000053P3206,93B,93B,8,7,267.11
0000053P3206,93B,93B,9,9,267.11
0000053P3206,93B,93B,10,4,267.11
0000053P3206,93B,93B,11,4,267.11
0000053P3206,93B,93B,12,5,267.11
0000053P3206,93B,93B,13,4,267.11
0000053P3206,93B,93B,14,4,267.11
0000053P3206,93B,93B,15,6,267.11
0000053P3206,93B,93B,16,9,267.11
0000053P3206,93B,93B,17,7,267.11
0000053P3206,93B,93B,18,4,267.11
0000053P3206,93B,93B,21,3,267.11
0000053P3206,93B,93B,22,4,267.11
0000053P3206,93B,93B,23,6,267.11
0000053P3206,93B,93B,24,10,267.11
0000053P3206,980,980,4,35,267.11
0000053P3206,980,980,5,90,267.11
0000053P3206,980,980,6,10,267.11
0000053P3206,980,980,7,20,267.11
0000053P3206,980,980,8,5,267.11
0000053P3206,980,980,9,15,267.11
0000053P3206,980,980,10,15,267.11
0000053P3206,980,980,11,15,267.11
0000053P3206,980,980,12,20,267.11
0000053P3206,980,980,13,25,267.11
0000053P3206,980,980,14,25,267.11
0000053P3206,980,980,16,10,267.11
0000053P3206,980,980,17,15,267.11
0000053P3206,980,980,21,20,267.11
0000053P3206,980,980,23,10,267.11
0000053P3206,980,980,24,15,267.11
0000053P3206,980,980,25,10,267.11
0000053P3206,980,980,26,5,267.11
0000053P3206,980,980,27,20,267.11
0000053P3206,980,980,28,5,267.11
0000053P3206,980,980,29,5,267.11
0000053P3243,93B,93B,4,76,322.20
0000053P3243,93B,93B,5,13,322.20
0000053P3243,93B,93B,6,6,322.20
0000053P3243,93B,93B,7,9,322.20
0000053P3243,93B,93B,8,8,322.20
0000053P3243,93B,93B,9,12,322.20
0000053P3243,93B,93B,10,14,322.20
0000053P3243,93B,93B,11,15,322.20
0000053P3243,93B,93B,12,15,322.20
0000053P3243,93B,93B,13,18,322.20
0000053P3243,93B,93B,14,27,322.20
0000053P3243,93B,93B,15,26,322.20
0000053P3243,93B,93B,16,26,322.20
0000053P3243,93B,93B,17,10,322.20
0000053P3243,93B,93B,21,12,322.20
0000053P3243,93B,93B,22,7,322.20
0000053P3243,93B,93B,23,2,322.20
0000053P3243,93B,93B,24,4,322.20
0000053P3243,93B,93B,25,8,322.20
0000053P3243,93B,93B,26,8,322.20
0000053P3243,93B,93B,27,7,322.20
0000053P3243,93B,93B,28,7,322.20
0000053P3243,93B,93B,29,13,322.20
0000053P3243,980,980,4,105,324.99
0000053P3243,980,980,5,9,324.99
0000053P3243,980,980,6,17,324.99
0000053P3243,980,980,7,12,324.99
0000053P3243,980,980,8,11,324.99
0000053P3243,980,980,9,12,324.99
0000053P3243,980,980,10,19,324.99
0000053P3243,980,980,11,16,324.99
0000053P3243,980,980,12,18,324.99
0000053P3243,980,980,13,27,324.99
0000053P3243,980,980,14,27,324.99
0000053P3243,980,980,15,26,324.99
0000053P3243,980,980,17,23,324.99
0000053P3243,980,980,18,6,324.99
0000053P3243,980,980,21,12,324.99
0000053P3243,980,980,22,6,324.99
0000053P3243,980,980,23,7,324.99
0000053P3243,980,980,24,3,324.99
0000053P3243,980,980,25,10,324.99
0000053P3243,980,980,26,10,324.99
0000053P3243,980,980,27,9,324.99
0000053P3243,980,980,28,9,324.99
0000053P3243,980,980,29,15,324.99
0000053P4160,980,980,4,30,2226.25
0000053P4160,980,980,5,1,2226.25
0000053P4160,980,980,6,7,2226.25
0000053P4160,980,980,7,4,2226.25
0000053P4160,980,980,8,5,2226.25
0000053P4160,980,980,9,3,2226.25
0000053P4160,980,980,10,14,2226.25
0000053P4160,980,980,11,13,2226.25
0000053P4160,980,980,12,13,2226.25
0000053P4160,980,980,13,22,2226.25
0000053P4160,980,980,14,24,2226.25
0000053P4160,980,980,15,24,2226.25
0000053P4160,980,980,17,22,2226.25
0000053P4160,980,980,18,6,2226.25
0000053P4160,980,980,19,3,2226.25
0000053P4160,980,980,22,7,2226.25
0000053P4160,980,980,23,3,2226.25
0000053P4160,980,980,25,5,2226.25
0000053P4160,980,980,26,3,2226.25
0000053P4160,980,980,27,8,2226.25
0000053P4160,980,980,28,5,2226.25
0000053P4160,980,980,29,8,2226.25
0000053P4160,992,992,4,36,2226.29
0000053P4160,992,992,5,36,2226.29
0000053P4160,992,992,6,118,2226.29
0000053P4160,992,992,8,57,2226.29
0000053P4160,992,992,9,5,2226.29
0000053P4160,992,992,10,65,2226.29
0000053P4160,992,992,11,67,2226.29
0000053P4160,992,992,12,71,2226.29
0000053P4160,992,992,13,58,2226.29
0000053P4160,992,992,14,47,2226.29
0000053P4160,992,992,15,52,2226.29
0000053P4160,992,992,16,36,2226.29
0000053P4160,992,992,17,20,2226.29
0000053P4160,992,992,18,21,2226.29
0000053P4160,992,992,21,19,2226.29
0000053P4160,992,992,22,16,2226.29
0000053P4160,992,992,24,41,2226.29
0000053P4160,992,992,25,43,2226.29
0000053P4160,992,992,26,43,2226.29
0000053P4160,992,992,27,44,2226.29
0000053P4160,992,992,28,32,2226.29
0000053P4160,992,992,29,34,2226.29
0000053P4165,980,980,4,20,3026.49
0000053P4165,980,980,5,27,3026.49
0000053P4165,980,980,6,8,3026.49
0000053P4165,980,980,7,5,3026.49
0000053P4165,980,980,8,6,3026.49
0000053P4165,980,980,9,4,3026.49
0000053P4165,980,980,10,15,3026.49
0000053P4165,980,980,11,13,3026.49
0000053P4165,980,980,12,14,3026.49
0000053P4165,980,980,13,21,3026.49
0000053P4165,980,980,14,24,3026.49
0000053P4165,980,980,15,24,3026.49
0000053P4165,980,980,17,23,3026.49
0000053P4165,980,980,18,6,3026.49
0000053P4165,980,980,19,4,3026.49
0000053P4165,980,980,22,7,3026.49
0000053P4165,980,980,23,3,3026.49
0000053P4165,980,980,25,6,3026.49
0000053P4165,980,980,26,4,3026.49
0000053P4165,980,980,27,8,3026.49
0000053P4165,980,980,28,6,3026.49
0000053P4165,980,980,29,10,3026.49
0000053P4165,992,992,4,179,3026.49
0000053P4165,992,992,5,187,3026.49
0000053P4165,992,992,6,144,3026.49
0000053P4165,992,992,7,116,3026.49
0000053P4165,992,992,8,14,3026.49
0000053P4165,992,992,9,117,3026.49
0000053P4165,992,992,10,131,3026.49
0000053P4165,992,992,11,135,3026.49
0000053P4165,992,992,12,96,3026.49
0000053P4165,992,992,13,99,3026.49
0000053P4165,992,992,14,91,3026.49
0000053P4165,992,992,15,76,3026.49
0000053P4165,992,992,16,27,3026.49
0000053P4165,992,992,17,39,3026.49
0000053P4165,992,992,18,49,3026.49
0000053P4165,992,992,22,38,3026.49
0000053P4165,992,992,23,28,3026.49
0000053P4165,992,992,24,52,3026.49
0000053P4165,992,992,25,92,3026.49
0000053P4165,992,992,26,90,3026.49
0000053P4165,992,992,27,88,3026.49
0000053P4165,992,992,28,61,3026.49
0000053P4165,992,992,29,65,3026.49
0000053P4175,980,980,6,7,5095.92
0000053P4175,980,980,7,8,5095.92
0000053P4175,980,980,8,5,5095.92
0000053P4175,980,980,9,6,5095.92
0000053P4175,980,980,10,11,5095.92
0000053P4175,980,980,11,8,5095.92
0000053P4175,980,980,12,8,5095.92
0000053P4175,980,980,13,16,5095.92
0000053P4175,980,980,14,13,5095.92
0000053P4175,980,980,15,17,5095.92
0000053P4175,980,980,17,11,5095.92
0000053P4175,980,980,18,2,5095.92
0000053P4175,980,980,19,3,5095.92
0000053P4175,980,980,22,6,5095.92
0000053P4175,980,980,23,2,5095.92
0000053P4175,980,980,25,3,5095.92
0000053P4175,980,980,26,5,5095.92
0000053P4175,980,980,27,5,5095.92
0000053P4175,980,980,28,5,5095.92
0000053P4175,980,980,29,6,5095.92
0000053P4175,992,992,4,16,5095.92
0000053P4175,992,992,7,9,5095.92
0000053P4175,992,992,8,8,5095.92
0000053P4175,992,992,9,4,5095.92
0000053P4175,992,992,10,9,5095.92
0000053P4175,992,992,11,10,5095.92
0000053P4175,992,992,12,13,5095.92
0000053P4175,992,992,13,10,5095.92
0000053P4175,992,992,14,12,5095.92
0000053P4175,992,992,15,15,5095.92
0000053P4175,992,992,17,12,5095.92
0000053P4175,992,992,18,5,5095.92
0000053P4175,992,992,20,4,5095.92
0000053P4175,992,992,21,6,5095.92
0000053P4175,992,992,22,4,5095.92
0000053P4175,992,992,26,5,5095.92
0000053P4175,992,992,27,7,5095.92
0000053P4175,992,992,29,2,5095.92
0000053P4182,980,980,6,1,10370.98
0000053P4182,980,980,7,4,10370.98
0000053P4182,980,980,9,1,10370.98
0000053P4182,980,980,10,1,10370.98
0000053P4182,980,980,15,1,10370.98
0000053P4182,980,980,17,1,10370.98
0000053P4196,980,980,10,1,2102.29
0000053P4196,980,980,11,2,2102.29
0000053P4196,980,980,12,1,2102.29
0000053P4196,980,980,14,2,2102.29
0000053P4196,980,980,15,1,2102.29
0000053P4196,980,980,16,1,2102.29
0000053P4196,980,980,17,1,2102.29
0000053P4196,980,980,22,2,2102.29
0000053P4196,980,980,25,1,2102.29
0000053P4196,980,980,27,1,2102.29
0000053P4196,980,980,28,1,2102.29
0000053P4196,980,980,29,1,2102.29
0000053P4196,992,992,4,28,2102.29
0000053P4196,992,992,5,14,2102.29
0000053P4196,992,992,6,14,2102.29
0000053P4196,992,992,7,9,2102.29
0000053P4196,992,992,8,6,2102.29
0000053P4196,992,992,9,6,2102.29
0000053P4196,992,992,10,12,2102.29
0000053P4196,992,992,11,6,2102.29
0000053P4196,992,992,12,4,2102.29
0000053P4196,992,992,13,11,2102.29
0000053P4196,992,992,15,2,2102.29
0000053P4196,992,992,16,2,2102.29
0000053P4196,992,992,17,2,2102.29
0000053P4196,992,992,18,6,2102.29
0000053P4196,992,992,22,3,2102.29
0000053P4196,992,992,25,4,2102.29
0000053P4196,992,992,26,4,2102.29
0000053P4196,992,992,27,5,2102.29
0000053P4196,992,992,28,4,2102.29
0000053P4201,980,980,4,7,2910.58
0000053P4201,980,980,5,6,2910.58
0000053P4201,980,980,6,3,2910.58
0000053P4201,980,980,7,1,2910.58
0000053P4201,980,980,8,4,2910.58
0000053P4201,980,980,9,1,2910.58
0000053P4201,980,980,10,3,2910.58
0000053P4201,980,980,11,3,2910.58
0000053P4201,980,980,12,3,2910.58
0000053P4201,980,980,13,5,2910.58
0000053P4201,980,980,14,3,2910.58
0000053P4201,980,980,15,3,2910.58
0000053P4201,980,980,17,4,2910.58
0000053P4201,980,980,19,1,2910.58
0000053P4201,980,980,22,3,2910.58
0000053P4201,980,980,23,2,2910.58
0000053P4201,980,980,25,2,2910.58
0000053P4201,980,980,26,2,2910.58
0000053P4201,980,980,27,2,2910.58
0000053P4201,980,980,28,2,2910.58
0000053P4201,980,980,29,3,2910.58
0000053P4211,980,980,7,6,3958.55
0000053P4211,980,980,8,2,3958.55
0000053P4211,980,980,9,2,3958.55
0000053P4211,980,980,10,5,3958.55
0000053P4211,980,980,11,3,3958.55
0000053P4211,980,980,12,2,3958.55
0000053P4211,980,980,13,6,3958.55
0000053P4211,980,980,15,1,3958.55
0000053P4211,980,980,16,4,3958.55
0000053P4211,980,980,17,3,3958.55
0000053P4211,980,980,22,3,3958.55
0000053P4211,980,980,23,1,3958.55
0000053P4211,980,980,25,1,3958.55
0000053P4211,980,980,26,2,3958.55
0000053P4211,980,980,27,2,3958.55
0000053P4211,980,980,28,2,3958.55
0000053P4211,980,980,29,1,3958.55
0000053P4218,992,992,15,1,10404.59
0000053P4218,992,992,18,1,10404.59
0000053P4218,992,992,26,1,10404.59
0000053P5440,93B,93B,4,6,459.61
0000053P5440,93B,93B,5,1,459.61
0000053P5440,93B,93B,6,1,459.61
0000053P5440,93B,93B,7,1,459.61
0000053P5440,93B,93B,8,1,459.61
0000053P5440,93B,93B,9,2,459.61
0000053P5440,93B,93B,11,2,459.61
0000053P5440,93B,93B,12,2,459.61
0000053P5440,93B,93B,14,6,459.61
0000053P5440,93B,93B,15,3,459.61
0000053P5440,93B,93B,16,2,459.61
0000053P5440,93B,93B,17,3,459.61
0000053P5440,980,980,5,8,457.53
0000053P5440,980,980,6,8,457.53
0000053P5440,980,980,7,4,457.53
0000053P5440,980,980,8,4,457.53
0000053P5440,980,980,10,8,457.53
0000053P5440,980,980,11,4,457.53
0000053P5440,980,980,13,4,457.53
0000053P5440,980,980,14,12,457.53
0000053P5440,980,980,15,4,457.53
0000053P5440,980,980,16,8,457.53
0000053P5440,980,980,18,8,457.53
0000053P5440,980,980,24,4,457.53
0000053P5440,980,980,25,4,457.53
0000053P5440,980,980,27,4,457.53
0000053P5440,980,980,29,4,457.53
0000060H0996,918,918,5,2,756.66
0000060H1236,918,918,5,2,351.52
0000060H1238,918,918,10,10,198.97
0000060H1238,918,918,11,14,198.97
0000060H1238,918,918,12,12,198.97
0000060H1238,918,918,13,10,198.97
0000060H1238,918,918,14,6,198.97
0000060H1238,918,918,15,9,198.97
0000060H1238,918,918,16,8,198.97
0000060H1238,918,918,21,2,198.97
0000060H1238,918,918,22,3,198.97
0000060H1238,918,918,23,2,198.97
0000060H1238,918,918,24,6,198.97
0000060H1238,918,918,25,3,198.97
0000060H1238,918,918,26,4,198.97
0000060H1238,918,918,27,8,198.97
0000060H1238,918,918,28,1,198.97
0000060H1238,918,918,29,1,198.97
0000060H1247,918,918,8,5,154.07
0000060H1247,918,918,10,14,154.07
0000060H1247,918,918,12,16,154.07
0000060H1247,918,918,13,27,154.07
0000060H1247,918,918,16,8,154.07
0000060H1247,918,918,17,16,154.07
0000060H1247,918,918,22,1,154.07
0000060H1247,918,918,23,2,154.07
0000060H1247,918,918,24,7,154.07
0000060H1247,918,918,25,8,154.07
0000060H1247,918,918,26,6,154.07
0000060H1247,918,918,27,12,154.07
0000060H1247,918,918,28,2,154.07
0000060H1247,918,918,29,4,154.07
0000060H1247,992,992,4,5,161.18
0000060H1247,992,992,5,5,161.18
0000060H1247,992,992,6,16,161.18
0000060H1247,992,992,7,4,161.18
0000060H1247,992,992,10,5,161.18
0000060H1247,992,992,11,8,161.18
0000060H1247,992,992,12,3,161.18
0000060H1247,992,992,13,10,161.18
0000060H1247,992,992,14,5,161.18
0000060H1247,992,992,15,2,161.18
0000060H1247,992,992,16,6,161.18
0000060H1247,992,992,22,3,161.18
0000060H1300,918,918,16,4,6819.92
0000060H1300,918,918,18,3,6819.92
0000060H1300,918,918,20,1,6819.92
0000060H1300,918,918,22,4,6819.92
0000060H1300,918,918,24,4,6819.92
0000060H1300,918,918,25,4,6819.92
0000060H1300,918,918,26,2,6819.92
0000060H1300,918,918,27,6,6819.92
0000060H1300,918,918,28,1,6819.92
0000060H1300,918,918,29,1,6819.92
0000060H1300,992,992,4,13,7659.75
0000060H1300,992,992,5,2,7659.75
0000060H1300,992,992,11,1,7659.75
0000060H1300,992,992,12,4,7659.75
0000060H1300,992,992,13,7,7659.75
0000060H1300,992,992,15,1,7659.75
0000060H1300,992,992,17,3,7659.75
0000060H1300,992,992,18,3,7659.75
0000060H1332,918,918,10,14,249.16
0000060H1332,918,918,12,16,249.16
0000060H1332,918,918,13,27,249.16
0000060H1332,918,918,16,8,249.16
0000060H1332,918,918,17,16,249.16
0000060H1332,918,918,22,1,249.16
0000060H1332,918,918,23,2,249.16
0000060H1332,918,918,24,7,249.16
0000060H1332,918,918,25,8,249.16
0000060H1332,918,918,26,7,249.16
0000060H1332,918,918,27,11,249.16
0000060H1332,918,918,28,2,249.16
0000060H1332,918,918,29,4,249.16
0000060H1332,992,992,6,5,300.25
0000060H1332,992,992,7,4,300.25
0000060H1332,992,992,10,5,300.25
0000060H1332,992,992,11,8,300.25
0000060H1332,992,992,12,3,300.25
0000060H1332,992,992,13,10,300.25
0000060H1332,992,992,14,4,300.25
0000060H1332,992,992,15,2,300.25
0000060H1332,992,992,16,6,300.25
0000060H1332,992,992,22,3,300.25
0000060H1515,992,992,4,32,267.93
0000060H1515,992,992,5,142,267.93
0000060H1515,992,992,6,108,267.93
0000060H1515,992,992,7,42,267.93
0000060H1515,992,992,8,18,267.93
0000060H1515,992,992,9,14,267.93
0000060H1515,992,992,10,18,267.93
0000060H1515,992,992,12,18,267.93
0000060H1515,992,992,13,10,267.93
0000060H1515,992,992,14,22,267.93
0000060H1515,992,992,15,38,267.93
0000060H1515,992,992,16,42,267.93
0000060H1515,992,992,17,42,267.93
0000060H1515,992,992,18,32,267.93
0000060H1515,992,992,21,54,267.93
0000060H1515,992,992,23,28,267.93
0000060H1515,992,992,24,18,267.93
0000060H1515,992,992,25,18,267.93
0000060H1515,992,992,26,22,267.93
0000060H1515,992,992,27,20,267.93
0000060H1515,992,992,28,28,267.93
0000060H1515,992,992,29,26,267.93
0000087G5560,980,980,15,10,374.02
0000087G5560,980,980,16,4,374.02
0000087G5560,980,980,17,26,374.02
0000087G5560,980,980,21,3,374.02
0000087G5560,980,980,22,15,374.02
0000087G5560,980,980,23,14,374.02
0000087G5560,980,980,24,4,374.02
0000087G5560,980,980,25,13,374.02
0000087G5560,980,980,26,14,374.02
0000087G5560,980,980,27,2,374.02
0000087G5560,980,980,28,14,374.02
0000087G5560,980,980,29,13,374.02
0000090H9102,980,980,24,1,705.98
0000090H9102,980,980,26,1,705.98
0000090H9102,980,980,27,1,705.98
0000090H9102,980,980,29,1,705.98
0000090H9727,93B,93B,4,1,615.43
0000090H9727,980,980,24,8,441.58
0000091H4094,980,980,21,4,996.87
0000091H4094,980,980,25,4,996.87
0000091H4094,980,980,29,4,996.87
0000093H6128,980,980,7,12,399.89
0000097H6230,980,980,4,3,1059.31
0000097H6230,980,980,6,1,1059.31
0000097H6484,93B,93B,17,1,5242.29
0000097H6491,980,980,5,2,5369.27
0000097H6491,980,980,6,5,5369.27
0000097H6491,980,980,7,4,5369.27
0000097H6491,980,980,8,3,5369.27
0000097H6491,980,980,9,4,5369.27
0000097H6491,980,980,10,5,5369.27
0000097H6491,980,980,11,3,5369.27
0000097H6491,980,980,12,4,5369.27
0000097H6491,980,980,13,8,5369.27
0000097H6491,980,980,14,3,5369.27
0000097H6491,980,980,16,6,5369.27
0000097H6491,980,980,17,8,5369.27
0000097H6491,980,980,21,5,5369.27
0000097H6491,980,980,22,5,5369.27
0000097H6491,980,980,23,3,5369.27
0000097H6491,980,980,24,16,5369.27
0000097H6491,980,980,25,3,5369.27
0000097H6491,980,980,26,4,5369.27
0000097H6491,980,980,27,3,5369.27
0000097H6491,980,980,28,6,5369.27
0000097H6491,980,980,29,4,5369.27
0000097H6498,980,980,11,2,5947.59
0000097H6498,980,980,13,3,5947.59
0000097H6498,980,980,15,5,5947.59
0000097H6498,980,980,18,3,5947.59
0000097H6498,980,980,20,5,5947.59
0000097H6498,980,980,23,2,5947.59
0000097H6498,980,980,24,1,5947.59
0000097H6498,980,980,25,2,5947.59
0000097H6498,980,980,27,3,5947.59
0000097H6498,980,980,28,2,5947.59
0000097H7531,980,980,4,149,458.73
0000097H7531,980,980,5,17,458.73
0000097H7531,980,980,6,6,458.73
0000097H7531,980,980,8,15,458.73
0000097H7531,980,980,9,22,458.73
0000097H7531,980,980,10,24,458.73
0000097H7531,980,980,11,30,458.73
0000097H7531,980,980,12,31,458.73
0000097H7531,980,980,13,22,458.73
0000097H7531,980,980,14,39,458.73
0000097H7531,980,980,15,35,458.73
0000097H7531,980,980,16,39,458.73
0000097H7531,980,980,17,33,458.73
0000097H7531,980,980,18,15,458.73
0000097H7531,980,980,22,19,458.73
0000097H7531,980,980,23,12,458.73
0000097H7531,980,980,24,13,458.73
0000097H7531,980,980,25,15,458.73
0000097H7531,980,980,26,7,458.73
0000097H7531,980,980,27,12,458.73
0000097H7531,980,980,28,3,458.73
0000097H7531,980,980,29,17,458.73
0000099H4269,93B,93B,14,2,1066.72
