"mtm","part","srcLoc","period","attachRate"
9406825,0000021P5267,GLN,17,+00000000000000000000000000003.16
9406825,0000021P5289,GLE,17,+00000000000000000000000000000.50
9406825,0000021P5289,GLN,17,+00000000000000000000000000001.16
9406825,0000021P7333,GLN,17,+00000000000000000000000000000.83
9406825,0000021P7333,GLE,17,+00000000000000000000000000001.00
9406825,0000026K5175,GLN,17,+00000000000000000000000000000.16
9406825,0000053P0057,GLN,17,+00000000000000000000000000001.00
9406825,0000053P1387,GLE,17,+00000000000000000000000000001.50
9406825,0000053P1387,GLN,17,+00000000000000000000000000001.83
9406825,0000053P1834,GLN,17,+00000000000000000000000000000.50
9406825,0000053P3239,GLN,17,+00000000000000000000000000019.33
9406825,0000053P3239,GLE,17,+00000000000000000000000000050.50
9406825,0000053P4001,GLN,17,+00000000000000000000000000000.83
9406825,0000053P4001,GLE,17,+00000000000000000000000000001.50
9406825,0000053P5317,GLE,17,+00000000000000000000000000000.50
9406825,0000053P5317,GLN,17,+00000000000000000000000000001.00
9406825,0000097P3030,GLN,17,+00000000000000000000000000000.66
9406825,0000097P3878,GLE,17,+00000000000000000000000000000.50
9406825,0000 09P6261,GLN,18,+00000000000000000000000000000.33
9406825,0000 21P5968,GLN,18,+00000000000000000000000000000.33
9406825,0000 21P7333,GLN,18,+00000000000000000000000000000.33
9406825,0000 53P3800,GLN,18,+00000000000000000000000000001.00
9406825,0000 53P3850,GLN,18,+00000000000000000000000000001.00
9406825,0000 53P6023,GLN,18,+00000000000000000000000000004.00
9406825,0000 53P6026,GLN,18,+00000000000000000000000000002.00
9406825,0000 97P3203,GLN,18,+00000000000000000000000000004.00
9406825,000000000000,GLN,18,+00000000000000000000000000000.33
9406825,000000000000,GLE,18,+00000000000000000000000000000.50
9406825,000000000N/A,GLE,18,+00000000000000000000000000002.25
9406825,0000000P3206,GLN,18,+00000000000000000000000000002.00
9406825,0000000P4501,GLE,18,+00000000000000000000000000000.25
9406825,0000000P4501,GLN,18,+00000000000000000000000000001.00
9406825,0000000P5514,GLN,18,+00000000000000000000000000001.00
9406825,0000000P5514,GLE,18,+00000000000000000000000000002.25
9406825,0000003N5201,GLE,18,+00000000000000000000000000000.25
9406825,0000003N5297,GLE,18,+00000000000000000000000000002.00
9406825,0000003N5998,GLE,18,+00000000000000000000000000000.25
9406825,0000003N7301,GLE,18,+00000000000000000000000000004.75
9406825,0000004N5272,GLN,18,+00000000000000000000000000000.33
9406825,0000004N5884,GLN,18,+00000000000000000000000000000.33
9406825,0000007N3195,GLN,18,+00000000000000000000000000001.66
9406825,0000009P3349,GLE,18,+00000000000000000000000000000.25
9406825,0000010N6466,GLE,18,+00000000000000000000000000001.00
9406825,0000012R9616,GLE,18,+00000000000000000000000000001.50
9406825,0000021F5772,GLN,18,+00000000000000000000000000000.33
9406825,0000021P5267,GLE,18,+00000000000000000000000000000.25
9406825,0000021P5267,GLN,18,+00000000000000000000000000005.66
9406825,0000021P5289,GLE,18,+00000000000000000000000000000.50
9406825,0000021P5289,GLN,18,+00000000000000000000000000001.00
9406825,0000021P5968,GLE,18,+00000000000000000000000000000.25
9406825,0000021P6421,GLE,18,+00000000000000000000000000000.25
9406825,0000021P6424,GLE,18,+00000000000000000000000000000.25
9406825,0000021P6477,GLE,18,+00000000000000000000000000000.50
9406825,0000021P6856,GLN,18,+00000000000000000000000000002.00
9406825,0000021P7062,GLE,18,+00000000000000000000000000000.25
9406825,0000021P7063,GLE,18,+00000000000000000000000000000.75
9406825,0000021P7333,GLN,18,+00000000000000000000000000000.33
9406825,0000021P7333,GLE,18,+00000000000000000000000000000.75
9406825,0000021P7375,GLE,18,+00000000000000000000000000000.50
9406825,0000026K5175,GLE,18,+00000000000000000000000000001.00
9406825,0000039J0524,GLE,18,+00000000000000000000000000001.00
9406825,0000039J1702,GLE,18,+00000000000000000000000000000.25
9406825,0000039J2282,GLE,18,+00000000000000000000000000000.75
9406825,0000039J3058,GLE,18,+00000000000000000000000000001.50
9406825,0000039J3273,GLE,18,+00000000000000000000000000000.25
9406825,0000039J3529,GLE,18,+00000000000000000000000000000.25
9406825,0000039J5061,GLE,18,+00000000000000000000000000000.25
9406825,0000053P0057,GLE,18,+00000000000000000000000000001.00
9406825,0000053P0057,GLN,18,+00000000000000000000000000003.66
9406825,0000053P0216,GLE,18,+00000000000000000000000000000.25
9406825,0000053P0262,GLE,18,+00000000000000000000000000001.00
9406825,0000053P0330,GLE,18,+00000000000000000000000000000.25
9406825,0000053P0414,GLE,18,+00000000000000000000000000000.25
9406825,0000053P0416,GLE,18,+00000000000000000000000000000.25
9406825,0000053P0417,GLE,18,+00000000000000000000000000000.25
9406825,0000053P0418,GLE,18,+00000000000000000000000000000.25
9406825,0000053P1270,GLE,18,+00000000000000000000000000003.75
9406825,0000053P1387,GLN,18,+00000000000000000000000000000.33
9406825,0000053P1387,GLE,18,+00000000000000000000000000002.25
9406825,0000053P1603,GLE,18,+00000000000000000000000000001.00
9406825,0000053P1611,GLE,18,+00000000000000000000000000002.00
9406825,0000053P1632,GLE,18,+00000000000000000000000000001.00
9406825,0000053P1639,GLE,18,+00000000000000000000000000001.00
9406825,0000053P1834,GLE,18,+00000000000000000000000000000.50
9406825,0000053P1834,GLN,18,+00000000000000000000000000001.00
9406825,0000053P2035,GLE,18,+00000000000000000000000000000.50
9406825,0000053P2618,GLE,18,+00000000000000000000000000000.25
9406825,0000053P3239,GLE,18,+00000000000000000000000000007.25
9406825,0000053P3239,GLN,18,+00000000000000000000000000021.66
9406825,0000053P3240,GLN,18,+00000000000000000000000000006.00
9406825,0000053P3348,GLE,18,+00000000000000000000000000003.75
9406825,0000053P3812,GLE,18,+00000000000000000000000000000.25
9406825,0000053P3850,GLE,18,+00000000000000000000000000000.25
9406825,0000053P4001,GLE,18,+00000000000000000000000000000.75
9406825,0000053P4001,GLN,18,+00000000000000000000000000002.00
9406825,0000053P4065,GLE,18,+00000000000000000000000000000.25
9406825,0000053P5313,GLE,18,+00000000000000000000000000000.50
9406825,0000053P5317,GLE,18,+00000000000000000000000000000.25
9406825,0000053P5317,GLN,18,+00000000000000000000000000000.66
9406825,0000053P5456,GLE,18,+00000000000000000000000000001.25
9406825,0000053P5510,GLE,18,+00000000000000000000000000000.25
9406825,0000071P7420,GLE,18,+00000000000000000000000000001.25
9406825,0000086G7820,GLE,18,+00000000000000000000000000000.25
9406825,0000087G5649,GLN,18,+00000000000000000000000000000.33
9406825,0000090H9437,GLN,18,+00000000000000000000000000000.33
9406825,0000091H0480,GLN,18,+00000000000000000000000000000.33
9406825,0000091H4023,GLN,18,+00000000000000000000000000000.66
9406825,0000097P2373,GLE,18,+00000000000000000000000000000.25
9406825,0000097P2374,GLE,18,+00000000000000000000000000000.25
9406825,0000097P2376,GLE,18,+00000000000000000000000000000.25
9406825,0000097P2670,GLE,18,+00000000000000000000000000000.25
9406825,0000097P2674,GLE,18,+00000000000000000000000000000.25
9406825,0000097P2694,GLE,18,+00000000000000000000000000001.00
9406825,0000097P2893,GLE,18,+00000000000000000000000000000.25
9406825,0000097P3009,GLE,18,+00000000000000000000000000001.25
9406825,0000097P3138,GLE,18,+00000000000000000000000000000.50
9406825,0000097P3696,GLE,18,+00000000000000000000000000000.25
9406825,0000097P6887,GLE,18,+00000000000000000000000000000.25
9406825,0000099H4091,GLN,18,+00000000000000000000000000000.33
9406825,0000099H4103,GLN,18,+00000000000000000000000000000.33
9406825,0000 09P6261,GLN,19,+00000000000000000000000000000.50
9406825,0000 09P6261,GLE,19,+00000000000000000000000000001.00
9406825,0000 21P5968,GLN,19,+00000000000000000000000000000.50
9406825,0000 21P5968,GLE,19,+00000000000000000000000000001.00
9406825,0000 21P7333,GLN,19,+00000000000000000000000000000.50
9406825,0000 21P7333,GLE,19,+00000000000000000000000000001.00
9406825,0000 53P3472,GLN,19,+00000000000000000000000000006.00
9406825,0000 53P3800,GLE,19,+00000000000000000000000000002.00
9406825,0000 53P3800,GLN,19,+00000000000000000000000000002.00
9406825,0000 53P3850,GLN,19,+00000000000000000000000000001.50
9406825,0000 53P3850,GLE,19,+00000000000000000000000000003.00
9406825,0000 53P6023,GLE,19,+00000000000000000000000000012.00
9406825,0000 53P6026,GLN,19,+00000000000000000000000000003.00
9406825,0000 97P3203,GLN,19,+00000000000000000000000000006.00
9406825,0000 97P3203,GLE,19,+00000000000000000000000000012.00
9406825,000000000000,GLE,19,+00000000000000000000000000001.00
9406825,000000000000,GLN,19,+00000000000000000000000000001.00
9406825,0000000P3055,GLE,19,+00000000000000000000000000004.00
9406825,0000000P3056,GLN,19,+00000000000000000000000000001.00
9406825,0000000P3206,GLN,19,+00000000000000000000000000004.00
9406825,0000000P3206,GLE,19,+00000000000000000000000000006.00
9406825,0000000P4295,GLN,19,+00000000000000000000000000000.50
9406825,0000000P4501,GLN,19,+00000000000000000000000000001.00
9406825,0000004N5095,GLN,19,+00000000000000000000000000000.50
9406825,0000004N5272,GLN,19,+00000000000000000000000000001.00
9406825,0000004N6601,GLN,19,+00000000000000000000000000000.50
9406825,0000004N6602,GLN,19,+00000000000000000000000000000.50
9406825,0000007N3195,GLN,19,+00000000000000000000000000020.50
9406825,0000008K0264,GLN,19,+00000000000000000000000000002.50
9406825,0000008K0294,GLE,19,+00000000000000000000000000003.00
9406825,0000008K0304,GLE,19,+00000000000000000000000000003.00
9406825,0000008K0304,GLN,19,+00000000000000000000000000020.00
9406825,0000009L4044,GLN,19,+00000000000000000000000000007.00
9406825,0000021H5458,GLN,19,+00000000000000000000000000000.50
9406825,0000021P5267,GLE,19,+00000000000000000000000000006.00
9406825,0000021P5267,GLN,19,+00000000000000000000000000015.50
9406825,0000021P5289,GLN,19,+00000000000000000000000000002.00
9406825,0000021P5289,GLE,19,+00000000000000000000000000003.00
9406825,0000021P6857,GLN,19,+00000000000000000000000000001.00
9406825,0000021P7333,GLN,19,+00000000000000000000000000000.50
9406825,0000026K5170,GLN,19,+00000000000000000000000000001.00
9406825,0000034L2279,GLN,19,+00000000000000000000000000008.00
9406825,0000053P0057,GLE,19,+00000000000000000000000000004.00
9406825,0000053P0057,GLN,19,+00000000000000000000000000004.00
9406825,0000053P1387,GLN,19,+00000000000000000000000000000.50
9406825,0000053P1387,GLE,19,+00000000000000000000000000001.00
9406825,0000053P1834,GLE,19,+00000000000000000000000000001.00
9406825,0000053P3239,GLE,19,+00000000000000000000000000063.00
9406825,0000053P3241,GLE,19,+00000000000000000000000000001.00
9406825,0000053P4001,GLN,19,+00000000000000000000000000000.50
9406825,0000053P4001,GLE,19,+00000000000000000000000000006.00
9406825,0000053P5317,GLE,19,+00000000000000000000000000001.00
9406825,0000053P5317,GLN,19,+00000000000000000000000000001.00
9406825,000000000000,GLE,20,+00000000000000000000000000001.00
9406825,0000000P3055,GLE,20,+00000000000000000000000000001.00
9406825,0000000P3206,GLE,20,+00000000000000000000000000003.00
9406825,0000000P4295,GLE,20,+00000000000000000000000000001.50
9406825,0000004N5272,GLE,20,+00000000000000000000000000001.50
9406825,0000008K0304,GLE,20,+00000000000000000000000000001.50
9406825,0000021P5289,GLE,20,+00000000000000000000000000001.50
9406825,0000021P7333,GLE,20,+00000000000000000000000000001.00
9406825,0000026K5176,GLE,20,+00000000000000000000000000012.00
9406825,0000053P0057,GLE,20,+00000000000000000000000000001.50
9406825,0000053P1387,GLE,20,+00000000000000000000000000001.00
9406825,0000053P3239,GLE,20,+00000000000000000000000000029.00
9406825,0000053P3241,GLE,20,+00000000000000000000000000000.50
9406825,0000053P4001,GLE,20,+00000000000000000000000000001.00
9406825,0000053P5317,GLE,20,+00000000000000000000000000001.00
9406825,0000097P3030,GLE,20,+00000000000000000000000000001.00
9406825,000000000000,GLN,21,+00000000000000000000000000001.00
9406825,0000000P3206,GLN,21,+00000000000000000000000000003.00
9406825,0000000P4501,GLN,21,+00000000000000000000000000002.00
9406825,0000004N5272,GLN,21,+00000000000000000000000000001.00
9406825,0000021P5267,GLN,21,+00000000000000000000000000001.00
9406825,0000021P5289,GLN,21,+00000000000000000000000000001.00
9406825,0000021P7333,GLN,21,+00000000000000000000000000001.00
9406825,0000026K5175,GLN,21,+00000000000000000000000000001.00
9406825,0000053P1387,GLN,21,+00000000000000000000000000001.00
9406825,0000053P3239,GLN,21,+00000000000000000000000000047.00
9406825,0000053P4001,GLN,21,+00000000000000000000000000001.00
9406825,0000053P5313,GLN,21,+00000000000000000000000000001.00
9406825,0000097P3030,GLN,21,+00000000000000000000000000002.00
9406825,0000 09P6261,GLN,22,+00000000000000000000000000000.80
9406825,0000 21P5968,GLN,22,+00000000000000000000000000000.80
9406825,0000 21P7333,GLN,22,+00000000000000000000000000000.80
9406825,0000 53P3472,GLN,22,+00000000000000000000000000001.60
9406825,0000 53P3800,GLN,22,+00000000000000000000000000001.40
9406825,0000 53P3850,GLN,22,+00000000000000000000000000002.40
9406825,0000 53P6023,GLN,22,+00000000000000000000000000006.00
9406825,0000 97P3203,GLN,22,+00000000000000000000000000009.60
9406825,000000000000,GLN,22,+00000000000000000000000000000.80
9406825,000000000000,GLE,22,+00000000000000000000000000001.00
9406825,0000000P3206,GLN,22,+00000000000000000000000000003.40
9406825,0000000P4494,GLN,22,+00000000000000000000000000000.40
9406825,0000000P4501,GLN,22,+00000000000000000000000000002.20
9406825,0000000P5514,GLN,22,+00000000000000000000000000002.00
9406825,0000004N2310,GLN,22,+00000000000000000000000000000.20
9406825,0000004N5272,GLN,22,+00000000000000000000000000000.20
9406825,0000008K0294,GLN,22,+00000000000000000000000000001.00
9406825,0000009L3932,GLE,22,+00000000000000000000000000001.00
9406825,0000021P4151,GLN,22,+00000000000000000000000000000.60
9406825,0000021P5267,GLN,22,+00000000000000000000000000003.40
9406825,0000021P5289,GLE,22,+00000000000000000000000000001.00
9406825,0000021P5289,GLN,22,+00000000000000000000000000004.20
9406825,0000021P6855,GLN,22,+00000000000000000000000000001.20
9406825,0000021P7333,GLN,22,+00000000000000000000000000000.20
9406825,0000021P7333,GLE,22,+00000000000000000000000000001.00
9406825,0000053P0057,GLN,22,+00000000000000000000000000004.20
9406825,0000053P1387,GLE,22,+00000000000000000000000000001.00
9406825,0000053P1387,GLN,22,+00000000000000000000000000001.40
9406825,0000053P1834,GLE,22,+00000000000000000000000000001.00
9406825,0000053P1834,GLN,22,+00000000000000000000000000001.60
9406825,0000053P3239,GLN,22,+00000000000000000000000000014.00
9406825,0000053P3240,GLN,22,+00000000000000000000000000009.40
9406825,0000053P3242,GLN,22,+00000000000000000000000000000.60
9406825,0000053P4001,GLN,22,+00000000000000000000000000003.20
9406825,0000053P5313,GLN,22,+00000000000000000000000000000.40
9406825,0000053P5317,GLN,22,+00000000000000000000000000000.60
9406825,0000053P5317,GLE,22,+00000000000000000000000000001.00
9406825,0000097P2686,GLN,22,+00000000000000000000000000000.20
9406825,0000097P2929,GLN,22,+00000000000000000000000000001.00
9406825,0000097P2930,GLN,22,+00000000000000000000000000000.40
9406825,0000 09P6261,GLE,23,+00000000000000000000000000001.00
9406825,0000 21P5968,GLE,23,+00000000000000000000000000001.00
9406825,0000 21P7333,GLE,23,+00000000000000000000000000001.00
9406825,0000 53P3850,GLE,23,+00000000000000000000000000003.00
9406825,0000 97P3203,GLE,23,+00000000000000000000000000012.00
9406825,000000000000,GLE,23,+00000000000000000000000000001.00
9406825,0000000P3206,GLE,23,+00000000000000000000000000006.00
9406825,0000004N5272,GLE,23,+00000000000000000000000000001.00
9406825,0000021P5289,GLE,23,+00000000000000000000000000003.00
9406825,0000053P0057,GLE,23,+00000000000000000000000000002.00
9406825,0000053P1387,GLE,23,+00000000000000000000000000003.00
9406825,0000053P3239,GLE,23,+00000000000000000000000000012.00
9406825,0000053P5313,GLE,23,+00000000000000000000000000001.00
9406825,0000000P3055,GLN,24,+00000000000000000000000000002.00
9406825,0000008K0294,GLN,24,+00000000000000000000000000017.00
9406825,0000008K0304,GLN,24,+00000000000000000000000000001.00
9406825,0000021P5267,GLN,24,+00000000000000000000000000006.00
9406825,0000021P5289,GLN,24,+00000000000000000000000000006.00
9406825,0000021P6855,GLN,24,+00000000000000000000000000001.00
9406825,0000021P6856,GLN,24,+00000000000000000000000000007.00
9406825,0000021P7333,GLN,24,+00000000000000000000000000001.00
9406825,0000026K5172,GLN,24,+00000000000000000000000000004.00
9406825,0000053P1387,GLN,24,+00000000000000000000000000003.00
9406825,0000053P1834,GLN,24,+00000000000000000000000000001.00
9406825,0000053P4001,GLN,24,+00000000000000000000000000003.00
9406825,0000053P5317,GLN,24,+00000000000000000000000000001.00
9406825,0000 09P6261,GLN,26,+00000000000000000000000000000.14
9406825,0000 09P6261,GLE,26,+00000000000000000000000000000.20
9406825,0000 21P5968,GLN,26,+00000000000000000000000000000.14
9406825,0000 21P5968,GLE,26,+00000000000000000000000000000.20
9406825,0000 21P7333,GLN,26,+00000000000000000000000000000.14
9406825,0000 21P7333,GLE,26,+00000000000000000000000000000.20
9406825,0000 53P3800,GLE,26,+00000000000000000000000000000.20
9406825,0000 53P3800,GLN,26,+00000000000000000000000000000.35
9406825,0000 53P3850,GLN,26,+00000000000000000000000000000.42
9406825,0000 53P3850,GLE,26,+00000000000000000000000000000.60
9406825,0000 53P6023,GLE,26,+00000000000000000000000000001.20
9406825,0000 53P6023,GLN,26,+00000000000000000000000000002.14
9406825,0000 97P3203,GLN,26,+00000000000000000000000000001.71
9406825,0000 97P3203,GLE,26,+00000000000000000000000000002.40
9406825,000000000000,GLE,26,+00000000000000000000000000000.40
9406825,000000000000,GLN,26,+00000000000000000000000000001.07
9406825,000000000N/A,GLN,26,+00000000000000000000000000000.64
9406825,0000000P1690,GLN,26,+00000000000000000000000000000.42
9406825,0000000P3055,GLN,26,+00000000000000000000000000000.07
9406825,0000000P3206,GLN,26,+00000000000000000000000000001.64
9406825,0000000P3206,GLE,26,+00000000000000000000000000001.80
9406825,0000000P4295,GLN,26,+00000000000000000000000000000.14
9406825,0000000P4295,GLE,26,+00000000000000000000000000000.40
9406825,0000000P4494,GLN,26,+00000000000000000000000000000.14
9406825,0000000P4499,GLN,26,+00000000000000000000000000000.07
9406825,0000000P4501,GLN,26,+00000000000000000000000000000.42
9406825,0000000P4501,GLE,26,+00000000000000000000000000000.80
9406825,0000000P5514,GLN,26,+00000000000000000000000000000.50
9406825,0000000P6130,GLN,26,+00000000000000000000000000000.28
9406825,0000003N5297,GLN,26,+00000000000000000000000000000.85
9406825,0000003N6018,GLN,26,+00000000000000000000000000000.07
9406825,0000004N5095,GLN,26,+00000000000000000000000000000.78
9406825,0000004N5272,GLE,26,+00000000000000000000000000000.40
9406825,0000004N5272,GLN,26,+00000000000000000000000000000.85
9406825,0000004N6601,GLN,26,+00000000000000000000000000000.07
9406825,0000004N6602,GLN,26,+00000000000000000000000000000.07
9406825,0000007N3186,GLN,26,+00000000000000000000000000000.71
9406825,0000007N3196,GLN,26,+00000000000000000000000000001.14
9406825,0000008K0304,GLN,26,+00000000000000000000000000000.14
9406825,0000008K0304,GLE,26,+00000000000000000000000000000.60
9406825,0000010N8013,GLN,26,+00000000000000000000000000000.28
9406825,0000021H5458,GLN,26,+00000000000000000000000000000.14
9406825,0000021H5460,GLE,26,+00000000000000000000000000000.40
9406825,0000021H6481,GLE,26,+00000000000000000000000000000.80
9406825,0000021H6512,GLE,26,+00000000000000000000000000000.80
9406825,0000021P4151,GLN,26,+00000000000000000000000000000.85
9406825,0000021P5267,GLN,26,+00000000000000000000000000005.28
9406825,0000021P5289,GLE,26,+00000000000000000000000000000.80
9406825,0000021P5289,GLN,26,+00000000000000000000000000001.07
9406825,0000021P6856,GLN,26,+00000000000000000000000000002.78
9406825,0000021P7333,GLE,26,+00000000000000000000000000000.20
9406825,0000021P7333,GLN,26,+00000000000000000000000000000.85
9406825,0000025L1964,GLE,26,+00000000000000000000000000000.80
9406825,0000026K5175,GLN,26,+00000000000000000000000000003.35
9406825,0000026K5176,GLN,26,+00000000000000000000000000003.35
9406825,0000026K5537,GLN,26,+00000000000000000000000000000.50
9406825,0000039J0524,GLN,26,+00000000000000000000000000000.85
9406825,0000039J1696,GLN,26,+00000000000000000000000000000.57
9406825,0000039J2282,GLN,26,+00000000000000000000000000000.42
9406825,0000039J2298,GLN,26,+00000000000000000000000000000.42
9406825,0000039J3272,GLN,26,+00000000000000000000000000000.07
9406825,0000039J3529,GLN,26,+00000000000000000000000000000.07
9406825,0000042R5113,GLN,26,+00000000000000000000000000001.28
9406825,0000044H8053,GLE,26,+00000000000000000000000000001.20
9406825,0000053P0057,GLN,26,+00000000000000000000000000001.78
9406825,0000053P1387,GLE,26,+00000000000000000000000000000.40
9406825,0000053P1387,GLN,26,+00000000000000000000000000001.64
9406825,0000053P1834,GLE,26,+00000000000000000000000000000.20
9406825,0000053P1834,GLN,26,+00000000000000000000000000000.57
9406825,0000053P3239,GLE,26,+00000000000000000000000000007.00
9406825,0000053P3239,GLN,26,+00000000000000000000000000027.00
9406825,0000053P3240,GLN,26,+00000000000000000000000000000.71
9406825,0000053P3241,GLN,26,+00000000000000000000000000000.07
9406825,0000053P4001,GLE,26,+00000000000000000000000000000.60
9406825,0000053P4001,GLN,26,+00000000000000000000000000002.28
9406825,0000053P5313,GLE,26,+00000000000000000000000000000.20
9406825,0000053P5317,GLE,26,+00000000000000000000000000000.20
9406825,0000053P5317,GLN,26,+00000000000000000000000000001.00
9406825,0000074G6331,GLE,26,+00000000000000000000000000000.20
9406825,0000076H4524,GLE,26,+00000000000000000000000000000.40
9406825,0000097H5913,GLE,26,+00000000000000000000000000000.20
9406825,0000097H5914,GLE,26,+00000000000000000000000000000.20
9406825,0000097H5946,GLE,26,+00000000000000000000000000000.40
9406825,0000097H7795,GLE,26,+00000000000000000000000000000.20
9406825,0000097H7879,GLE,26,+00000000000000000000000000000.40
9406825,0000097H7881,GLE,26,+00000000000000000000000000000.20
9406825,0000097H9150,GLE,26,+00000000000000000000000000000.40
9406825,0000097H9274,GLE,26,+00000000000000000000000000000.40
9406825,0000097P2686,GLN,26,+00000000000000000000000000000.14
9406825,0000097P2686,GLE,26,+00000000000000000000000000000.20
9406825,0000097P3030,GLN,26,+00000000000000000000000000000.35
9406825,0000097P3696,GLN,26,+00000000000000000000000000000.14
9406825,000000000000,GLN,28,+00000000000000000000000000001.00
9406825,0000000P3206,GLN,28,+00000000000000000000000000003.00
9406825,0000000P4501,GLN,28,+00000000000000000000000000001.00
9406825,0000021H5458,GLN,28,+00000000000000000000000000001.00
9406825,0000021P5267,GLN,28,+00000000000000000000000000003.00
9406825,0000021P7333,GLN,28,+00000000000000000000000000001.00
9406825,0000053P1387,GLN,28,+00000000000000000000000000002.00
9406825,0000053P1834,GLN,28,+00000000000000000000000000001.00
9406825,0000053P3239,GLN,28,+00000000000000000000000000036.00
9406825,0000053P4001,GLN,28,+00000000000000000000000000001.00
9406825,0000053P5317,GLN,28,+00000000000000000000000000001.00
9406825,0000004N5095,GLN,29,+00000000000000000000000000004.00
9406825,0000004N5272,GLN,29,+00000000000000000000000000002.00
9406825,0000004N6602,GLN,29,+00000000000000000000000000006.00
9406825,0000007L8918,GLN,29,+00000000000000000000000000004.00
9406825,0000007N3196,GLN,29,+00000000000000000000000000024.00
9406825,0000008K0294,GLN,29,+00000000000000000000000000002.00
9406825,0000021P6855,GLN,29,+00000000000000000000000000024.00
9406825,0000021P6856,GLN,29,+00000000000000000000000000004.00
9406825,0000021P7333,GLN,29,+00000000000000000000000000002.00
9406825,0000026K5175,GLN,29,+00000000000000000000000000010.00
9406825,0000034L9194,GLN,29,+00000000000000000000000000002.00
9406825,0000053P3239,GLN,29,+00000000000000000000000000014.00
9406825,0000053P4001,GLN,29,+00000000000000000000000000006.00
9406825,0000053P5317,GLN,29,+00000000000000000000000000002.00
9406825,00000 4N3027,GLN,30,+00000000000000000000000000000.25
9406825,000000000000,GLN,30,+00000000000000000000000000000.75
9406825,000000000000,GLE,30,+00000000000000000000000000001.00
9406825,000000000N/A,GLN,30,+00000000000000000000000000002.25
9406825,0000000P3055,GLE,30,+00000000000000000000000000002.00
9406825,0000000P3206,GLE,30,+00000000000000000000000000006.00
9406825,0000000P4774,GLN,30,+00000000000000000000000000000.25
9406825,0000004N2472,GLN,30,+00000000000000000000000000000.50
9406825,0000004N2590,GLN,30,+00000000000000000000000000000.25
9406825,0000004N2594,GLN,30,+00000000000000000000000000000.25
9406825,0000004N2614,GLN,30,+00000000000000000000000000000.25
9406825,0000004N2621,GLN,30,+00000000000000000000000000000.25
9406825,0000004N5095,GLN,30,+00000000000000000000000000000.50
9406825,0000004N5272,GLE,30,+00000000000000000000000000001.00
9406825,0000004N6601,GLN,30,+00000000000000000000000000000.25
9406825,0000004N6710,GLN,30,+00000000000000000000000000000.25
9406825,0000007L8918,GLN,30,+00000000000000000000000000000.25
9406825,0000007N3195,GLN,30,+00000000000000000000000000000.75
9406825,0000008K0304,GLE,30,+00000000000000000000000000002.00
9406825,0000021H5312,GLN,30,+00000000000000000000000000000.25
9406825,0000021H5386,GLN,30,+00000000000000000000000000000.50
9406825,0000021H5392,GLN,30,+00000000000000000000000000000.25
9406825,0000021H5458,GLN,30,+00000000000000000000000000000.75
9406825,0000021P4151,GLN,30,+00000000000000000000000000000.75
9406825,0000021P5267,GLE,30,+00000000000000000000000000003.00
9406825,0000021P5289,GLN,30,+00000000000000000000000000000.75
9406825,0000021P5289,GLE,30,+00000000000000000000000000003.00
9406825,0000021P6857,GLN,30,+00000000000000000000000000000.50
9406825,0000021P7333,GLN,30,+00000000000000000000000000000.25
9406825,0000021P7333,GLE,30,+00000000000000000000000000001.00
9406825,0000024L0945,GLN,30,+00000000000000000000000000000.25
9406825,0000024L1750,GLN,30,+00000000000000000000000000000.25
9406825,0000026K5172,GLN,30,+00000000000000000000000000000.50
9406825,0000026K5176,GLE,30,+00000000000000000000000000028.00
9406825,0000027H1711,GLN,30,+00000000000000000000000000001.50
9406825,0000053P0057,GLE,30,+00000000000000000000000000004.00
9406825,0000053P1387,GLN,30,+00000000000000000000000000000.50
9406825,0000053P1387,GLE,30,+00000000000000000000000000003.00
9406825,0000053P1834,GLN,30,+00000000000000000000000000000.25
9406825,0000053P3239,GLN,30,+00000000000000000000000000005.50
9406825,0000053P4001,GLN,30,+00000000000000000000000000000.25
9406825,0000053P4001,GLE,30,+00000000000000000000000000003.00
9406825,0000053P5313,GLE,30,+00000000000000000000000000001.00
9406825,0000053P5317,GLN,30,+00000000000000000000000000000.25
9406825,0000074G6398,GLN,30,+00000000000000000000000000000.25
9406825,0000074G8704,GLN,30,+00000000000000000000000000001.00
9406825,0000080P3257,GLN,30,+00000000000000000000000000000.25
9406825,0000080P4770,GLN,30,+00000000000000000000000000000.25
9406825,0000080P5105,GLN,30,+00000000000000000000000000000.25
9406825,0000080P6381,GLN,30,+00000000000000000000000000004.25
9406825,0000090H9189,GLN,30,+00000000000000000000000000000.50
9406825,0000097P2686,GLE,30,+00000000000000000000000000001.00
9406825,0000097P3030,GLN,30,+00000000000000000000000000000.50
9406825,0000097P4935,GLN,30,+00000000000000000000000000000.25
9406825,0000 09P3349,GLE,31,+00000000000000000000000000000.25
9406825,0000 09P6261,GLE,31,+00000000000000000000000000000.25
9406825,0000 09P6261,GLN,31,+00000000000000000000000000000.66
9406825,0000 21P5968,GLE,31,+00000000000000000000000000000.50
9406825,0000 21P5968,GLN,31,+00000000000000000000000000000.66
9406825,0000 21P7333,GLE,31,+00000000000000000000000000000.50
9406825,0000 21P7333,GLN,31,+00000000000000000000000000000.66
9406825,0000 53P3800,GLE,31,+00000000000000000000000000000.50
9406825,0000 53P3800,GLN,31,+00000000000000000000000000000.66
9406825,0000 53P3850,GLE,31,+00000000000000000000000000001.50
